I	NUM	i
<EOS>	<EOS>	<EOS>
fuyait	VER:impf	fuir
.	SENT	.
presque	ADV	presque
C'	PRO:DEM	ce
de	PRP	de
sec	ADJ	sec
était	VER:impf	être
<SEG>
un	DET:ART	un
,	PUN	,
de	PRP	de
–	PUN	–
–	PUN	–
schooner	NOM	schooner
yacht	NOM	yacht
cent	NUM	cent
un	DET:ART	un
tonneaux	NOM	tonneau
<SEG>
que	PRO:REL	que
nom	NOM	nom
Angleterre	NAM	angleterre
et	KON	et
goélettes	NOM	goélette
les	DET:ART	le
en	PRP	en
Amérique	NAM	amérique
portent	VER:pres	porter
en	PRP	en
<SEG>
,	PUN	,
Ce	PRO:DEM	ce
nommait	VER:impf	nommer
se	PRO:PER	se
le	DET:ART	le
Sloughi	NOM	sloughi
schooner	NOM	schooner
et	KON	et
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
eût	VER:subi	avoir
son	DET:POS	son
-on	PRO:PER	on
sur	PRP	sur
ce	PRO:DEM	ce
vainement	ADV	vainement
nom	NOM	nom
cherché	VER:pper	chercher
lire	VER:infi	lire
à	PRP	à
<SEG>
qu'	KON	que
arrière	NOM	arrière
d'	PRP	de
de	PRP	de
coup	NOM	coup
tableau	NOM	tableau
un	DET:ART	un
,	PUN	,
accident	NOM	accident
–	PUN	–
<SEG>
–	PUN	–
en	PRP	en
avait	VER:impf	avoir
du	PRP:det	du
mer	NOM	mer
collision	NOM	collision
ou	KON	ou
au-dessous	ADV	au-dessous
arraché	VER:pper	arracher
partie	NOM	partie
<SEG>
.	SENT	.
était	VER:impf	être
onze	NUM	onze
soir	NOM	soir
couronnement	NOM	couronnement
.	SENT	.
du	PRP:det	du
<EOS>	<EOS>	<EOS>
heures	NOM	heure
Il	PRO:PER	il
<SEG>
latitude	NOM	latitude
du	PRP:det	du
,	PUN	,
Sous	PRP	sous
au	PRP:det	au
cette	PRO:DEM	ce
mois	NOM	moi|mois
de	PRP	de
commencement	NOM	commencement
<EOS>	<EOS>	<EOS>
<SEG>
courtes	ADJ	court
Les	DET:ART	le
,	PUN	,
.	SENT	.
encore	ADV	encore
nuits	NOM	nuit
sont	VER:pres	être
<EOS>	<EOS>	<EOS>
les	DET:ART	le
mars	NOM	mars
<SEG>
jour	NOM	jour
que	KON	que
vers	PRP	vers
apparaître	VER:infi	apparaître
ne	ADV	ne
devaient	VER:impf	devoir
du	PRP:det	du
blancheurs	NOM	blancheur
cinq	NUM	cinq
premières	NUM	premier
<SEG>
du	PRP:det	du
les	DET:ART	le
qui	PRO:REL	qui
menaçaient	VER:impf	menacer
<EOS>	<EOS>	<EOS>
matin	NOM	matin
heures	NOM	heure
dangers	NOM	danger
.	SENT	.
Mais	KON	mais
<SEG>
seraient	VER:cond	être
lorsque	KON	lorsque
grands	ADJ	grand
Sloughi	NOM	sloughi
le	DET:ART	le
moins	ADV	moins
-ils	PRO:PER	il
le	DET:ART	le
éclairerait	VER:cond	éclairer
soleil	NOM	soleil
<SEG>
ne	ADV	ne
espace	NOM	espace
Le	DET:ART	le
frêle	ADJ	frêle
resterait-il	VER:futu	resterait-il
<EOS>	<EOS>	<EOS>
pas	ADV	pas
bâtiment	NOM	bâtiment
l'	DET:ART	le
?	SENT	?
<SEG>
<EOS>	<EOS>	<EOS>
lames	NOM	lame
,	PUN	,
des	PRP:det	du
la	DET:ART	le
?	SENT	?
à	PRP	à
toujours	ADV	toujours
Assurément	ADV	assurément
merci	NOM	merci
<SEG>
de	PRP	de
l'	DET:ART	le
et	KON	et
accalmie	NOM	accalmie
,	PUN	,
la	DET:ART	le
apaisement	NOM	apaisement
houle	NOM	houle
l'	DET:ART	le
de	PRP	de
<SEG>
seuls	ADJ	seul
du	PRP:det	du
sauver	VER:infi	sauver
le	PRO:PER	le
plus	ADV	plus
affreux	ADJ	affreux
pouvaient	VER:impf	pouvoir
la	DET:ART	le
rafale	NOM	rafale
,	PUN	,
<SEG>
produit	VER:pres	produire
celui	PRO:DEM	celui
des	PRP:det	du
naufrages	NOM	naufrage
qui	PRO:REL	qui
plein	ADJ	plein
se	PRO:PER	se
en	PRP	en
,	PUN	,
–	PUN	–
<SEG>
les	DET:ART	le
toute	PRO:IND	tout
survivants	NOM	survivant
de	PRP	de
,	PUN	,
loin	ADV	loin
Océan	NAM	océan
terre	NOM	terre
laquelle	PRO:REL	lequel
sur	PRP	sur
<SEG>
salut	NOM	salut
du	PRP:det	du
trouveraient	VER:cond	trouver
<EOS>	<EOS>	<EOS>
arrière	NOM	arrière
l'	DET:ART	le
peut-être	ADV	peut-être
!	SENT	!
À	PRP	à
le	DET:ART	le
<SEG>
,	PUN	,
,	PUN	,
jeunes	ADJ	jeune
Sloughi	NAM	sloughi
de	PRP	de
un	NOM	un
trois	NUM	trois
l'	DET:ART	le
âgés	ADJ	âgé
garçons	NOM	garçon
<SEG>
de	PRP	de
treize	NUM	treize
quatorze	NUM	quatorze
les	DET:ART	le
,	PUN	,
ans	NOM	an
deux	NUM	deux
autres	ADJ	autre
,	PUN	,
plus	ADV	plus
<SEG>
un	DET:ART	un
une	DET:ART	un
,	PUN	,
mousse	NOM	mousse
années	NOM	année
d'	PRP	de
race	NOM	race
de	PRP	de
d'	PRP	de
douzaine	NOM	douzaine
<SEG>
étaient	VER:impf	être
la	DET:ART	le
nègre	ADJ	nègre
roue	NOM	roue
,	PUN	,
.	SENT	.
à	PRP	à
gouvernail	NOM	gouvernail
postés	VER:pper	poster
du	PRP:det	du
<SEG>
parer	VER:infi	parer
forces	NOM	force|forces
ils	PRO:PER	il
Là	ADV	là
,	PUN	,
aux	PRP:det	au
réunissaient	VER:impf	réunir
leurs	DET:POS	leur
pour	PRP	pour
<EOS>	<EOS>	<EOS>
<SEG>
le	DET:ART	le
yacht	NOM	yacht
.	SENT	.
en	PRP	en
embardées	NOM	embardée
jeter	VER:infi	jeter
qui	PRO:REL	qui
de	PRP	de
risquaient	VER:impf	risquer
travers	NOM	travers
<SEG>
,	PUN	,
Rude	ADJ	rude
la	DET:ART	le
<EOS>	<EOS>	<EOS>
roue	NOM	roue
malgré	PRP	malgré
tournant	VER:ppre	tourner
,	PUN	,
car	KON	car
besogne	NOM	besogne
<SEG>
les	DET:ART	le
aurait	VER:cond	avoir
par-dessus	ADV	par-dessus
les	DET:ART	le
bastingages	NOM	bastingage
.	SENT	.
eux	PRO:PER	eux
lancer	NOM	lancer
pu	VER:pper	pouvoir
,	PUN	,
<SEG>
un	DET:ART	un
un	DET:ART	un
même	ADV	même
peu	ADV	peu
minuit	NOM	minuit
,	PUN	,
,	PUN	,
Et	KON	et
avant	PRP	avant
<EOS>	<EOS>	<EOS>
<SEG>
du	PRP:det	du
sur	PRP	sur
s'	PRO:PER	se
de	PRP	de
paquet	NOM	paquet
le	DET:ART	le
flanc	NOM	flanc
mer	NOM	mer
tel	PRO:DEM	tel
abattit	VER:simp	abattre
<SEG>
s'	KON	si
miracle	NOM	miracle
ce	PRO:DEM	ce
yacht	NOM	yacht
il	PRO:PER	il
fut	VER:simp	être
fut	VER:simp	être
que	KON	que
pas	ADV	pas
ne	ADV	ne
<SEG>
gouvernail	NOM	gouvernail
qui	PRO:REL	qui
Les	DET:ART	le
son	DET:POS	son
<EOS>	<EOS>	<EOS>
,	PUN	,
démonté	VER:pper	démonter
.	SENT	.
de	PRP	de
enfants	NOM	enfant
<SEG>
coup	NOM	coup
se	PRO:PER	se
renversés	VER:pper	renverser
relever	VER:infi	relever
,	PUN	,
été	VER:pper	être
du	PRP:det	du
purent	VER:simp	pouvoir
avaient	VER:impf	avoir
presque	ADV	presque
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
Briant	NAM	briant
.	SENT	.
aussitôt	ADV	aussitôt
«	PUN:cit	«
?	SENT	?
Gouverne-t-il	NAM	gouverne-t-il
demanda	VER:simp	demander
<SEG>
l'	DET:ART	le
un	NOM	un
Oui	INT	oui
d'	PRP	de
eux	PRO:PER	eux
<EOS>	<EOS>	<EOS>
Gordon	NAM	gordon
--	PUN	--
,	PUN	,
.	SENT	.
<SEG>
repris	VER:pper	reprendre
Briant	NAM	briant
répondit	VER:simp	répondre
»	PUN:cit	»
qui	PRO:REL	qui
,	PUN	,
sa	DET:POS	son
,	PUN	,
place	NOM	place
avait	VER:impf	avoir
<SEG>
tout	PRO:IND	tout
son	DET:POS	son
sang-froid	NOM	sang-froid
.	SENT	.
<EOS>	<EOS>	<EOS>
et	KON	et
Puis	ADV	puis
s'	PRO:PER	se
conservé	VER:pper	conserver
,	PUN	,
<SEG>
adressant	VER:ppre	adresser
-toi	PRO:PER	toi
Doniphan	NAM	doniphan
troisième	NUM	troisième
Tiens	NAM	tiens
solidement	ADV	solidement
:	PUN	:
«	PUN:cit	«
au	PRP:det	au
,	PUN	,
<SEG>
pas	ADV	pas
...	PUN	...
ne	ADV	ne
perdons	VER:pres	perdre
ajouta-t-il	NOM	ajouta-t-il
courage	NOM	courage
et	KON	et
!	SENT	!
,	PUN	,
,	PUN	,
<SEG>
autres	ADJ	autre
Il	VER:subi	il
que	KON	que
en	PRO:PER	en
a	VER:pres	avoir
y	PRO:PER	y
nous	PRO:PER	nous
à	PRP	à
sauver	VER:infi	sauver
d'	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
phrases	NOM	phrase
prononcées	VER:pper	prononcer
»	PUN:cit	»
!	SENT	!
Ces	VER:ppre	ces
été	VER:pper	être
quelques	PRO:IND	quelque
en	PRP	en
avaient	VER:impf	avoir
<SEG>
accent	NOM	accent
anglais	ADJ	anglais
l'	DET:ART	le
,	PUN	,
chez	PRP	chez
–	PUN	–
Briant	NAM	briant
bien	ADV	bien
que	KON	que
,	PUN	,
<SEG>
,	PUN	,
-ci	ADV	-ci
dénotât	VER:subi	dénoter
<EOS>	<EOS>	<EOS>
.	SENT	.
origine	NOM	origine
une	DET:ART	un
se	PRO:PER	se
Celui	PRO:DEM	celui
française	ADJ	français
<SEG>
n'	ADV	ne
le	DET:ART	le
tournant	VER:ppre	tourner
«	PUN:cit	«
es	VER:pres	être
mousse	NOM	mousse
vers	PRP	vers
pas	ADV	pas
Tu	NAM	tu
:	PUN	:
<SEG>
<EOS>	<EOS>	<EOS>
Non	ADV	non
?	SENT	?
Moko	NAM	moko
,	PUN	,
,	PUN	,
--	PUN	--
blessé	VER:pper	blesser
monsieur	NOM	monsieur
Briant	NAM	briant
<SEG>
tâchons	VER:pres	tâcher
Surtout	ADV	surtout
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
répondit	VER:simp	répondre
mousse	NOM	mousse
.	SENT	.
de	PRP	de
le	DET:ART	le
<SEG>
lames	NOM	lame
yacht	NOM	yacht
ou	KON	ou
risquerions	VER:cond	risquer
,	PUN	,
nous	PRO:PER	nous
debout	ADV	debout
le	DET:ART	le
maintenir	VER:infi	maintenir
aux	PRP:det	au
<SEG>
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
pic	NOM	pic
à	PRP	à
couler	VER:infi	couler
moment	NOM	moment
de	PRP	de
À	PRP	à
!	SENT	!
ce	PRO:DEM	ce
<SEG>
la	DET:ART	le
qui	PRO:REL	qui
,	PUN	,
capot	NOM	capot
porte	NOM	porte
du	PRP:det	du
escalier	NOM	escalier
conduisait	VER:impf	conduire
d'	PRP	de
,	PUN	,
<SEG>
fut	VER:simp	être
du	PRP:det	du
<EOS>	<EOS>	<EOS>
ouverte	VER:pper	ouvrir
vivement	ADV	vivement
au	PRP:det	au
schooner	NOM	schooner
,	PUN	,
salon	NOM	salon
.	SENT	.
<SEG>
au	PRP:det	au
,	PUN	,
niveau	NOM	niveau
têtes	NOM	tête
petites	ADJ	petit
Deux	NUM	deux
pont	NOM	pont
apparurent	VER:simp	apparaître
du	PRP:det	du
en	PRP	en
<SEG>
,	PUN	,
même	ADJ	même
que	KON	que
un	DET:ART	un
bonne	ADJ	bon
la	DET:ART	le
chien	NOM	chien
d'	PRP	de
temps	NOM	temps
face	NOM	face
<SEG>
aboiements	NOM	aboiement
entendre	VER:infi	entendre
les	DET:ART	le
«	PUN:cit	«
se	PRO:PER	se
Briant	NAM	briant
firent	VER:simp	faire
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
?	SENT	?
...	PUN	...
enfant	NOM	enfant
...	PUN	...
un	DET:ART	un
écria	VER:simp	écrier
de	PRP	de
Briant	NAM	briant
?	SENT	?
s'	PRO:PER	se
<SEG>
neuf	ADJ	neuf
-ce	PRO:DEM	ce
y	PRO:PER	y
qu'	PRO:REL	que
ans	NOM	an
.	SENT	.
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
est	VER:pres	être
Qu'	PRO:REL	que
<SEG>
?	SENT	?
Iverson	NAM	iverson
a	VER:pres	avoir
,	PUN	,
--	PUN	--
,	PUN	,
Rien	NOM	rien
donc	ADV	donc
rien	NOM	rien
<EOS>	<EOS>	<EOS>
<SEG>
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
!	SENT	!
<EOS>	<EOS>	<EOS>
répliqua	VER:simp	répliquer
Veux	VER:pres	vouloir
redescendre	VER:infi	redescendre
Briant	ADJ	briant
-tu	PRO:PER	tu
<SEG>
Dole	NAM	dole
avec	PRP	avec
plus	ADV	plus
ça	PRO:DEM	cela
!	SENT	!
,	PUN	,
...	PUN	...
vite	ADV	vite
que	KON	que
et	KON	et
<SEG>
avons	VER:pres	avoir
nous	PRO:PER	nous
est	VER:pres	être
!	SENT	!
--	PUN	--
<EOS>	<EOS>	<EOS>
grand'peur	NOM	grand'peur
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
que	KON	que
<SEG>
qui	PRO:REL	qui
ajouta	VER:simp	ajouter
second	NUM	second
,	PUN	,
un	DET:ART	un
plus	ADV	plus
peu	ADV	peu
enfant	NOM	enfant
le	DET:ART	le
était	VER:impf	être
<SEG>
autres	ADJ	autre
jeune	ADJ	jeune
Et	KON	et
--	PUN	--
<EOS>	<EOS>	<EOS>
?	SENT	?
demanda	VER:simp	demander
...	PUN	...
.	SENT	.
les	DET:ART	le
<SEG>
répliqua	VER:simp	répliquer
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
!	SENT	!
autres	ADJ	autre
<EOS>	<EOS>	<EOS>
--	PUN	--
Les	DET:ART	le
Doniphan	NAM	doniphan
.	SENT	.
<SEG>
.	SENT	.
tous	PRO:IND	tout
Dole	ADJ	dole
--	PUN	--
,	PUN	,
Voyons	VER:pres	voir
!	SENT	!
<EOS>	<EOS>	<EOS>
rentrez	VER:pres	rentrer
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
cachez	VER:pres	cacher
répondit	VER:simp	répondre
.	SENT	.
<EOS>	<EOS>	<EOS>
Briant	ADJ	briant
Enfermez	VER:pres	enfermer
-vous	PRO:PER	vous
-vous	PRO:PER	vous
sous	PRP	sous
<SEG>
fermez	VER:pres	fermer
draps	NOM	drap
,	PUN	,
vous	PRO:PER	vous
et	KON	et
yeux	NOM	œil
vos	DET:POS	votre
n'	ADV	ne
les	DET:ART	le
,	PUN	,
<SEG>
plus	ADV	plus
!	SENT	!
pas	ADV	pas
y	PRO:PER	y
peur	NOM	peur
n'	ADV	ne
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
aurez	VER:futu	avoir
Il	PRO:PER	il
<SEG>
Encore	NOM	encore
!	SENT	!
Attention	NOM	attention
de	PRP	de
danger	NOM	danger
--	PUN	--
<EOS>	<EOS>	<EOS>
!	SENT	!
...	PUN	...
une	DET:ART	un
<SEG>
<EOS>	<EOS>	<EOS>
Moko	NAM	moko
Un	DET:ART	un
.	SENT	.
!	SENT	!
lame	NOM	lame
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
écria	VER:simp	écrier
»	PUN:cit	»
<SEG>
arrière	NOM	arrière
violent	ADJ	violent
yacht	NOM	yacht
heurta	VER:simp	heurter
.	SENT	.
Cette	PRO:DEM	ce
du	PRP:det	du
<EOS>	<EOS>	<EOS>
choc	NOM	choc
l'	DET:ART	le
<SEG>
pas	ADV	pas
fois	NOM	fois
,	PUN	,
n'	ADV	ne
mer	NOM	mer
,	PUN	,
embarqua	VER:simp	embarquer
heureusement	ADV	heureusement
la	DET:ART	le
,	PUN	,
<SEG>
si	KON	si
l'	DET:ART	le
car	KON	car
,	PUN	,
à	PRP	à
l'	DET:ART	le
intérieur	NOM	intérieur
eût	VER:subi	avoir
eau	NOM	eau
pénétré	VER:pper	pénétrer
<SEG>
porte	NOM	porte
,	PUN	,
la	DET:ART	le
le	DET:ART	le
par	PRP	par
très	ADV	très
yacht	NOM	yacht
du	PRP:det	du
capot	NOM	capot
,	PUN	,
<SEG>
n'	ADV	ne
s'	PRO:PER	se
pu	VER:pper	pouvoir
élever	VER:infi	élever
,	PUN	,
la	DET:ART	le
à	PRP	à
aurait	VER:cond	avoir
alourdi	VER:pper	alourdir
houle	NOM	houle
<SEG>
Rentrez	VER:pres	rentrer
donc	ADV	donc
s'	PRO:PER	se
!	SENT	!
.	SENT	.
<EOS>	<EOS>	<EOS>
écria	VER:simp	écrier
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Gordon	NAM	gordon
<SEG>
ou	KON	ou
à	PRP	à
Rentrez	VER:pres	rentrer
affaire	NOM	affaire
aurez	VER:futu	avoir
.	SENT	.
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
...	PUN	...
<SEG>
,	PUN	,
,	PUN	,
--	PUN	--
Voyons	VER:pres	voir
petits	NOM	petit
les	DET:ART	le
rentrez	VER:pres	rentrer
<EOS>	<EOS>	<EOS>
!	SENT	!
!	SENT	!
<SEG>
un	DET:ART	un
Briant	NAM	briant
<EOS>	<EOS>	<EOS>
amical	ADJ	amical
»	PUN:cit	»
,	PUN	,
ton	NOM	ton
ajouta	VER:simp	ajouter
plus	ADV	plus
d'	PRP	de
<SEG>
disparurent	VER:simp	disparaître
.	SENT	.
<EOS>	<EOS>	<EOS>
au	PRP:det	au
un	DET:ART	un
moment	NOM	moment
où	PRO:REL	où
Les	DET:ART	le
deux	NUM	deux
têtes	NOM	tête
<SEG>
,	PUN	,
de	PRP	de
autre	ADJ	autre
dans	PRP	dans
qui	PRO:REL	qui
venait	VER:impf	venir
garçon	NOM	garçon
se	PRO:PER	se
montrer	VER:infi	montrer
l'	DET:ART	le
<SEG>
:	PUN	:
,	PUN	,
Tu	NAM	tu
n'	ADV	ne
as	VER:pres	avoir
du	PRP:det	du
capot	NOM	capot
disait	VER:impf	dire
«	PUN:cit	«
encadrement	NOM	encadrement
<SEG>
,	PUN	,
nous	PRO:PER	nous
besoin	NOM	besoin
<EOS>	<EOS>	<EOS>
--	PUN	--
Non	ADV	non
?	SENT	?
pas	ADV	pas
Briant	NAM	briant
de	PRP	de
<SEG>
Baxter	NAM	baxter
répondit	VER:simp	répondre
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
Webb	NAM	webb
,	PUN	,
Cross	NOM	cross
Briant	NAM	briant
.	SENT	.
<SEG>
toi	PRO:PER	toi
les	DET:ART	le
avec	PRP	avec
,	PUN	,
et	KON	et
Service	NAM	service
Wilcox	NAM	wilcox
,	PUN	,
restez	VER:pres	rester
,	PUN	,
<SEG>
,	PUN	,
<EOS>	<EOS>	<EOS>
suffirons	VER:futu	suffire
...	PUN	...
!	SENT	!
À	PRP	à
nous	PRO:PER	nous
!	SENT	!
petits	NOM	petit
quatre	NUM	quatre
<SEG>
porte	NOM	porte
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
Baxter	NAM	baxter
referma	VER:simp	refermer
Les	DET:ART	le
«	PUN:cit	«
»	PUN:cit	»
intérieurement	ADV	intérieurement
<SEG>
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
Dole	NAM	dole
ont	VER:pres	avoir
aussi	ADV	aussi
»	PUN:cit	»
peur	NOM	peur
autres	ADJ	autre
dit	VER:pper	dire
!	SENT	!
<SEG>
n'	ADV	ne
des	PRP:det	du
avait	VER:impf	avoir
il	PRO:PER	il
Mais	KON	mais
y	PRO:PER	y
donc	ADV	donc
que	KON	que
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
enfants	NOM	enfant
emporté	VER:pper	emporter
bord	NOM	bord
ce	PRO:DEM	ce
,	PUN	,
schooner	NOM	schooner
l'	DET:ART	le
à	PRP	à
de	PRP	de
par	PRP	par
<SEG>
Oui	VER:pper	oui
des	PRP:det	du
–	PUN	–
ouragan	NOM	ouragan
,	PUN	,
rien	NOM	rien
<EOS>	<EOS>	<EOS>
enfants	NOM	enfant
?	SENT	?
que	KON	que
<SEG>
-ils	PRO:PER	il
?	SENT	?
Et	NOM	et
bord	NOM	bord
étaient	VER:impf	être
combien	ADV	combien
<EOS>	<EOS>	<EOS>
!	SENT	!
–	PUN	–
à	PRP	à
<SEG>
Quinze	NAM	quinze
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
Briant	NAM	briant
–	PUN	–
Gordon	NAM	gordon
en	PRP	en
comptant	ADJ	comptant
,	PUN	,
<SEG>
circonstances	NOM	circonstance
Doniphan	NAM	doniphan
quelles	PRO:REL	quel
–	PUN	–
mousse	NOM	mousse
et	KON	et
le	DET:ART	le
.	SENT	.
Dans	NOM	dan
<EOS>	<EOS>	<EOS>
<SEG>
étaient	VER:impf	être
embarqués	VER:pper	embarquer
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
–	PUN	–
-ils	PRO:PER	il
saura	VER:simp	saurer
?	SENT	?
le	PRO:PER	le
On	NAM	on
<SEG>
<EOS>	<EOS>	<EOS>
yacht	NOM	yacht
pas	ADV	pas
le	DET:ART	le
homme	NOM	homme
Et	KON	et
sur	PRP	sur
.	SENT	.
un	DET:ART	un
bientôt	ADV	bientôt
<SEG>
?	SENT	?
un	DET:ART	un
capitaine	NOM	capitaine
<EOS>	<EOS>	<EOS>
commander	VER:infi	commander
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
?	SENT	?
Pas	ADV	pas
pour	PRP	pour
<SEG>
aux	PRP:det	au
marin	NOM	marin
un	DET:ART	un
main	NOM	main
donner	VER:infi	donner
Pas	ADV	pas
pour	PRP	pour
?	SENT	?
la	DET:ART	le
manœuvres	NOM	manœuvre
<SEG>
milieu	NOM	milieu
<EOS>	<EOS>	<EOS>
timonier	NOM	timonier
un	DET:ART	un
cette	PRO:DEM	ce
gouverner	VER:infi	gouverner
au	PRP:det	au
Pas	ADV	pas
pour	PRP	pour
de	PRP	de
<SEG>
Pas	NOM	pas
...	PUN	...
–	PUN	–
!	SENT	!
<EOS>	<EOS>	<EOS>
Non	NAM	non
?	SENT	?
un	NUM	un
!	SENT	!
tempête	NOM	tempête
<SEG>
n'	ADV	ne
eût-il	VER:simp	eût-il
à	PRP	à
<EOS>	<EOS>	<EOS>
bord	NOM	bord
,	PUN	,
Aussi	ADV	aussi
dire	VER:infi	dire
pu	VER:pper	pouvoir
personne	NOM	personne
<SEG>
quelle	PRO:REL	quel
Sloughi	NOM	sloughi
la	DET:ART	le
sur	PRP	sur
position	NOM	position
était	VER:impf	être
exacte	ADJ	exact
du	PRP:det	du
Océan	NAM	océan
cet	PRO:DEM	ce
<SEG>
Le	DET:ART	le
plus	ADV	plus
quel	PRO:REL	quel
?	SENT	?
!	SENT	!
<EOS>	<EOS>	<EOS>
...	PUN	...
Et	NOM	et
Océan	NAM	océan
vaste	ADJ	vaste
<SEG>
qui	PRO:REL	qui
Ce	PRO:DEM	ce
de	PRP	de
tous	PRO:IND	tout
étend	VER:pres	étendre
Pacifique	NAM	pacifique
,	PUN	,
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
!	SENT	!
<SEG>
sur	PRP	sur
mille	NUM	mille
lieues	NOM	lieue
terres	NOM	terre
les	DET:ART	le
depuis	PRP	depuis
,	PUN	,
largeur	NOM	largeur
de	PRP	de
deux	NUM	deux
<SEG>
au	PRP:det	au
littoral	NOM	littoral
Nouvelle-Zélande	NAM	nouvelle-zélande
la	DET:ART	le
Australie	NAM	australie
de	PRP	de
de	PRP	de
jusqu'	PRP	jusque
et	KON	et
l'	DET:ART	le
<SEG>
?	SENT	?
donc	ADV	donc
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
était-il	NOM	était-il
Sud-Amérique	NOM	sud-amérique
arrivé	VER:pper	arriver
Qu'	KON	que
du	PRP:det	du
<SEG>
L'	DET:ART	le
quelque	PRO:IND	quelque
avait-il	ADJ	avait-il
schooner	NOM	schooner
?	SENT	?
équipage	NOM	équipage
disparu	VER:pper	disparaître
catastrophe	NOM	catastrophe
du	PRP:det	du
dans	PRP	dans
<SEG>
l'	PRO:PER	la|le
Malaisie	NOM	malaisie
<EOS>	<EOS>	<EOS>
avaient	VER:impf	avoir
la	DET:ART	le
pirates	NOM	pirate
de	PRP	de
