I	NUM	i
la	DET:ART	le
les	DET:ART	le
table	NOM	table
en	PRO:PER	en
<SEG>
<EOS>	<EOS>	<EOS>
sordide	ADJ	sordide
avare	ADJ	avare
.	SENT	.
d'	PRP	de
et	KON	et
À	PRP	à
vrai	ADJ	vrai
jour	NOM	jour
un	DET:ART	un
<SEG>
de	PRP	de
,	PUN	,
dire	NOM	dire
ce	PRO:DEM	ce
cabinet	NOM	cabinet
travail	NOM	travail
où	PRO:REL	où
,	PUN	,
le	DET:ART	le
maître	NOM	maître
<SEG>
fines	ADJ	fin
humanité	NOM	humanité
conférences	NOM	conférence
ses	DET:POS	son
pensées	NOM	pensée
,	PUN	,
d'	PRP	de
n'	ADV	ne
de	PRP	de
aiguisait	VER:impf	aiguiser
<SEG>
recoin	NOM	recoin
plutôt	ADV	plutôt
,	PUN	,
ou	KON	ou
un	DET:ART	un
était	VER:impf	être
qu'	ADV	qu'
un	DET:ART	un
double	ADJ	double
difforme	ADJ	difforme
<SEG>
rotondité	NOM	rotondité
derrière	PRP	derrière
recoin	NOM	recoin
du	PRP:det	du
escalier	NOM	escalier
cage	NOM	cage
la	DET:ART	le
la	DET:ART	le
dont	PRO:REL	dont
grand	ADJ	grand
<SEG>
fenêtre	NOM	fenêtre
vers	PRP	vers
indiscrète	ADJ	indiscret
la	DET:ART	le
avançant	VER:ppre	avancer
s'	PRO:PER	se
ne	ADV	ne
ménageait	VER:impf	ménager
,	PUN	,
,	PUN	,
<SEG>
angles	NOM	angle
deux	NUM	deux
et	KON	et
déraisonnables	ADJ	déraisonnable
droite	NOM	droit|droite
et	KON	et
que	KON	que
à	PRP	à
à	PRP	à
gauche	NOM	gauche
<SEG>
de	PRP	de
ce	PRO:DEM	ce
par	PRP	par
monstrueux	ADJ	monstrueux
Opprimé	VER:pper	opprimer
maçonnerie	NOM	maçonnerie
<EOS>	<EOS>	<EOS>
inhumains	ADJ	inhumain
ventre	NOM	ventre
.	SENT	.
<SEG>
Bergeret	NAM	bergeret
habillait	VER:impf	habiller
vert	ADJ	vert
papier	NOM	papier
.	SENT	.
,	PUN	,
un	DET:ART	un
qu'	PRO:REL	que
M	VER:pper	m
,	PUN	,
<SEG>
peine	NOM	peine
trouvé	VER:pper	trouver
,	PUN	,
cette	PRO:DEM	ce
pièce	NOM	pièce
,	PUN	,
à	PRP	à
dans	PRP	dans
hostile	ADJ	hostile
avait	VER:impf	avoir
<SEG>
à	PRP	à
la	DET:ART	le
horreur	NOM	horreur
en	PRP	en
géométrie	NOM	géométrie
la	DET:ART	le
raison	NOM	raison
élégante	ADJ	élégant
à	PRP	à
et	KON	et
<SEG>
,	PUN	,
plane	ADJ	plan
une	DET:ART	un
livres	NOM	livre
ranger	VER:infi	ranger
ses	DET:POS	son
étroite	ADJ	étroit
sur	PRP	sur
où	PRO:REL	où
surface	NOM	surface
<SEG>
de	PRP	de
long	NOM	long
la	DET:ART	le
planches	NOM	planche
au	PRP:det	au
desquelles	PRO:REL	duquel
file	NOM	file
sapin	NOM	sapin
,	PUN	,
des	PRP:det	du
<SEG>
jaune	ADJ	jaune
.	SENT	.
baignait	VER:impf	baigner
éternelle	ADJ	éternel
ombre	NOM	ombre
<EOS>	<EOS>	<EOS>
des	PRP:det	du
une	DET:ART	un
Tübner	NAM	tübner
dans	PRP	dans
<SEG>
,	PUN	,
la	DET:ART	le
Lui	PRO:PER	lui
fenêtre	NOM	fenêtre
contre	PRP	contre
pressé	VER:pper	presser
-même	ADJ	même
écrivait	VER:impf	écrire
,	PUN	,
y	PRO:PER	y
<SEG>
style	NOM	style
,	PUN	,
l'	DET:ART	le
un	DET:ART	un
glacé	VER:pper	glacer
d'	PRP	de
par	PRP	par
air	NOM	air
heureux	ADJ	heureux
malin	ADJ	malin
<SEG>
manuscrits	NOM	manuscrit
ne	ADV	ne
pas	ADV	pas
et	KON	et
tronqués	VER:pper	tronquer
bouleversés	VER:pper	bouleverser
trouvait	VER:impf	trouver
ses	DET:POS	son
il	PRO:PER	il
s'	KON	si
<SEG>
,	PUN	,
fer	NOM	fer
plumes	NOM	plume
mutilé	VER:pper	mutiler
un	DET:ART	un
de	PRP	de
bec	NOM	bec
ses	DET:POS	son
et	KON	et
entrouvrant	VER:ppre	entrouvrir
<SEG>
!	SENT	!
était	VER:impf	être
du	PRP:det	du
<EOS>	<EOS>	<EOS>
de	PRP	de
effet	NOM	effet
l'	DET:ART	le
passage	NOM	passage
C'	PRO:DEM	ce
ordinaire	ADJ	ordinaire
<SEG>
,	PUN	,
cabinet	NOM	cabinet
elle	PRO:PER	elle
professeur	NOM	professeur
Mme	NOM	madame
Bergeret	ADJ	bergeret
où	PRO:REL	où
dans	PRP	dans
du	PRP:det	du
le	DET:ART	le
<SEG>
la	DET:ART	le
Et	KON	et
et	KON	et
écrire	VER:infi	écrire
.	SENT	.
dépense	NOM	dépense
venait	VER:impf	venir
linge	NOM	linge
le	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
mannequin	NOM	mannequin
le	DET:ART	le
y	PRO:PER	y
Mme	NOM	madame
drapait	VER:impf	draper
sur	PRP	sur
elle	PRO:PER	elle
déposait	VER:impf	déposer
lequel	PRO:REL	lequel
Bergeret	ADJ	bergeret
<SEG>
là	ADV	là
était	VER:impf	être
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
taillées	VER:pper	tailler
par	PRP	par
Il	PRO:PER	il
jupes	NOM	jupe
.	SENT	.
les	DET:ART	le
<SEG>
les	DET:ART	le
debout	ADV	debout
contre	PRP	contre
,	PUN	,
éditions	NOM	édition
et	KON	et
de	PRP	de
Catulle	NAM	catulle
savantes	ADJ	savant
,	PUN	,
<SEG>
,	PUN	,
Pétrone	NAM	pétrone
le	DET:ART	le
d'	PRP	de
image	NOM	image
conjugale	ADJ	conjugal
mannequin	NOM	mannequin
osier	NOM	osier
,	PUN	,
de	PRP	de
<SEG>
.	SENT	.
préparait	VER:impf	préparer
sa	DET:POS	son
leçon	NOM	leçon
M	NOM	m
<EOS>	<EOS>	<EOS>
.	SENT	.
Bergeret	NAM	bergeret
le	DET:ART	le
sur	PRP	sur
<SEG>
huitième	ADJ	huitième
et	KON	et
livre	NOM	livre
de	PRP	de
Énéide	NOM	énéide
il	PRO:PER	il
l'	DET:ART	le
,	PUN	,
trouvé	VER:pper	trouver
aurait	VER:cond	avoir
<SEG>
ce	PRO:DEM	ce
joie	NOM	joie
défaut	NOM	défaut
à	PRP	à
,	PUN	,
la	DET:ART	le
travail	NOM	travail
,	PUN	,
dans	PRP	dans
de	PRP	de
<SEG>
de	PRP	de
l'	DET:ART	le
tranquillité	NOM	tranquillité
esprit	NOM	esprit
inestimable	ADJ	inestimable
paix	NOM	paix
l'	DET:ART	le
de	PRP	de
et	KON	et
l'	DET:ART	le
<SEG>
les	DET:ART	le
avait	VER:impf	avoir
âme	NOM	âme
,	PUN	,
quitté	VER:pper	quitter
pas	ADV	pas
il	PRO:PER	il
n'	ADV	ne
particularités	NOM	particularité
s'	PRO:PER	se
<SEG>
de	PRP	de
métrique	NOM	métrique
linguistique	ADJ	linguistique
se	PRO:PER	se
il	PRO:PER	il
,	PUN	,
de	PRP	de
devait	VER:impf	devoir
et	KON	et
auxquelles	PRO:REL	auquel
<SEG>
l'	DET:ART	le
uniquement	ADV	uniquement
considérer	VER:infi	considérer
et	KON	et
attacher	VER:infi	attacher
pour	PRP	pour
âme	NOM	âme
génie	NOM	génie
le	DET:ART	le
,	PUN	,
<SEG>
de	PRP	de
étudiait	VER:impf	étudier
monde	NOM	monde
formes	NOM	forme
les	DET:ART	le
les	DET:ART	le
ce	PRO:DEM	ce
dont	PRO:REL	dont
antique	ADJ	antique
il	PRO:PER	il
<SEG>
voir	VER:infi	voir
abandonner	VER:infi	abandonner
désir	NOM	désir
s'	PRO:PER	se
au	PRP:det	au
de	PRP	de
textes	NOM	texte
,	PUN	,
pour	PRP	pour
de	PRP	de
<SEG>
yeux	NOM	œil
cette	PRO:DEM	ce
ses	DET:POS	son
dorés	VER:pper	dorer
mer	NOM	mer
bleue	ADJ	bleu
,	PUN	,
rivages	NOM	rivage
ces	PRO:DEM	ce
,	PUN	,
<SEG>
ces	PRO:DEM	ce
où	PRO:REL	où
ces	PRO:DEM	ce
campagnes	NOM	campagne
belles	ADJ	beau
montagnes	NOM	montagne
le	DET:ART	le
roses	ADJ	rose
poète	NOM	poète
,	PUN	,
<SEG>
qu'	KON	que
déplorer	VER:infi	déplorer
,	PUN	,
héros	NOM	héro|héros
et	KON	et
conduit	VER:pres	conduire
ses	DET:POS	son
pour	PRP	pour
amèrement	ADV	amèrement
il	PRO:PER	il
<SEG>
permis	VER:pper	permettre
comme	ADV	comme
été	VER:pper	être
ne	ADV	ne
Gaston	NAM	gaston
,	PUN	,
pas	ADV	pas
lui	PRO:PER	lui
à	PRP	à
eût	VER:subi	avoir
<SEG>
les	DET:ART	le
de	PRP	de
à	PRP	à
Gaston	NAM	gaston
,	PUN	,
Boissier	NAM	boissier
visiter	VER:infi	visiter
Deschamps	NAM	deschamps
comme	ADV	comme
,	PUN	,
<SEG>
contempler	VER:infi	contempler
de	PRP	de
fut	VER:simp	être
virgiliens	ADJ	virgilien
paysages	NOM	paysage
,	PUN	,
rives	NOM	rive
où	PRO:REL	où
les	DET:ART	le
Troie	NAM	troie
<SEG>
Grèce	NAM	grèce
jour	NOM	jour
en	PRP	en
de	PRP	de
en	PRP	en
Italie	NAM	italie
le	DET:ART	le
respirer	VER:infi	respirer
,	PUN	,
,	PUN	,
<SEG>
sainte	ADJ	saint
<EOS>	<EOS>	<EOS>
Asie	NAM	asie
et	KON	et
cabinet	NOM	cabinet
de	PRP	de
la	DET:ART	le
.	SENT	.
Son	DET:POS	son
dans	PRP	dans
<SEG>
un	DET:ART	un
,	PUN	,
parut	VER:simp	paraître
lui	PRO:PER	lui
et	KON	et
travail	NOM	travail
triste	ADJ	triste
dégoût	NOM	dégoût
en	PRO:PER	en
grand	ADJ	grand
<SEG>
malheureux	ADJ	malheureux
envahit	VER:pres	envahir
son	DET:POS	son
par	PRP	par
sa	DET:POS	son
Il	PRO:PER	il
.	SENT	.
fut	VER:simp	être
<EOS>	<EOS>	<EOS>
cœur	NOM	cœur
<SEG>
nos	DET:POS	notre
véritables	ADJ	véritable
misères	NOM	misère
toutes	PRO:IND	tout
intérieures	ADJ	intérieur
.	SENT	.
<EOS>	<EOS>	<EOS>
sont	VER:pres	être
Car	KON	car
faute	NOM	faute
<SEG>
et	KON	et
<EOS>	<EOS>	<EOS>
causées	VER:pper	causer
-mêmes	ADJ	même
nous	PRO:PER	nous
.	SENT	.
croyons	VER:pres	croire
par	PRP	par
Nous	PRO:PER	nous
faussement	ADV	faussement
<SEG>
elles	PRO:PER	elle
formons	VER:pres	former
nous	PRO:PER	nous
qu'	KON	que
viennent	VER:pres	venir
du	PRP:det	du
,	PUN	,
les	PRO:PER	la|le
mais	KON	mais
dehors	NOM	dehors
<SEG>
propre	ADJ	propre
de	PRP	de
de	PRP	de
Ainsi	ADV	ainsi
substance	NOM	substance
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
au-dedans	ADV	au-dedans
.	SENT	.
<SEG>
plâtre	NOM	plâtre
l'	DET:ART	le
de	PRP	de
.	SENT	.
M	VER:pper	m
cylindre	NOM	cylindre
,	PUN	,
sous	PRP	sous
énorme	ADJ	énorme
Bergeret	NAM	bergeret
<SEG>
composait	VER:impf	composer
tristesse	NOM	tristesse
que	KON	que
ses	DET:POS	son
et	KON	et
en	PRO:PER	en
ennuis	NOM	ennui
songeant	VER:ppre	songer
sa	DET:POS	son
,	PUN	,
<SEG>
recluse	ADJ	reclus
et	KON	et
étroite	ADJ	étroit
joie	NOM	joie
sa	DET:POS	son
,	PUN	,
était	VER:impf	être
vie	NOM	vie
,	PUN	,
sans	PRP	sans
<SEG>
sa	DET:POS	son
âme	NOM	âme
était	VER:impf	être
vulgaire	ADJ	vulgaire
l'	DET:ART	le
n'	ADV	ne
et	KON	et
que	KON	que
femme	NOM	femme
avait	VER:impf	avoir
<SEG>
et	KON	et
,	PUN	,
les	DET:ART	le
Énée	NAM	énée
et	KON	et
que	KON	que
combats	NOM	combat
belle	ADJ	beau
d'	PRP	de
plus	ADV	plus
<SEG>
Turnus	NAM	turnus
.	SENT	.
étaient	VER:impf	être
insipides	ADJ	insipide
<EOS>	<EOS>	<EOS>
distrait	VER:pper	distraire
fut	VER:simp	être
de	PRP	de
de	PRP	de
Il	PRO:PER	il
<SEG>
la	DET:ART	le
venue	NOM	venu|venue
M	NOM	m
,	PUN	,
pensées	NOM	pensée
de	PRP	de
ces	PRO:DEM	ce
par	PRP	par
.	SENT	.
Roux	ADJ	roux
<SEG>
de	PRP	de
élève	NOM	élève
,	PUN	,
son	DET:POS	son
qui	PRO:REL	qui
service	NOM	service
son	DET:POS	son
,	PUN	,
faisant	VER:ppre	faire
année	NOM	année
<SEG>
,	PUN	,
présenta	VER:simp	présenter
se	PRO:PER	se
en	PRP	en
et	KON	et
au	PRP:det	au
pantalon	NOM	pantalon
maître	NOM	maître
militaire	ADJ	militaire
rouge	ADJ	rouge
<SEG>
M	VER:pper	m
.	SENT	.
capote	NOM	capote
<EOS>	<EOS>	<EOS>
--	PUN	--
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
Hé	INT	hé
!	SENT	!
bleue	ADJ	bleu
<SEG>
qu'	KON	que
ils	PRO:PER	il
,	PUN	,
ont	VER:pres	avoir
.	SENT	.
voici	ADV	voici
mon	DET:POS	mon
meilleur	ADJ	meilleur
Bergeret	NOM	bergeret
travesti	VER:pper	travestir
<SEG>
Roux	NOM	roux
M	VER:pper	m
comme	ADV	comme
en	PRP	en
<EOS>	<EOS>	<EOS>
Et	KON	et
.	SENT	.
latiniste	NOM	latiniste
héros	NOM	héro|héros
!	SENT	!
<SEG>
d'	PRP	de
un	DET:ART	un
Je	PRO:PER	je
m'	PRO:PER	me
héros	NOM	héro|héros
défendait	VER:impf	défendre
:	PUN	:
--	PUN	--
être	VER:infi	être
se	PRO:PER	se
<SEG>
dit	VER:pres	dire
,	PUN	,
<EOS>	<EOS>	<EOS>
entends	VER:pres	entendre
conférences	NOM	conférence
de	PRP	de
maître	NOM	maître
J'	PRO:PER	je
.	SENT	.
le	DET:ART	le
<SEG>
de	PRP	de
<EOS>	<EOS>	<EOS>
héros	NOM	héro|héros
Si	KON	si
un	DET:ART	un
sabre	NOM	sabre
appelle	VER:pres	appeler
.	SENT	.
proprement	ADV	proprement
porteur	NOM	porteur
<SEG>
nommerais	VER:cond	nommer
poil	NOM	poil
je	PRO:PER	je
vous	PRO:PER	vous
bonnet	NOM	bonnet
vous	PRO:PER	vous
un	DET:ART	un
,	PUN	,
à	PRP	à
aviez	VER:impf	avoir
<SEG>
qu'	KON	que
bien	ADV	bien
héros	NOM	héro|héros
est	VER:pres	être
<EOS>	<EOS>	<EOS>
le	DET:ART	le
C'	PRO:DEM	ce
grand	ADJ	grand
moins	ADV	moins
.	SENT	.
<SEG>
se	PRO:PER	se
un	DET:ART	un
flatte	VER:pres	flatter
les	DET:ART	le
gens	NOM	gens
on	PRO:PER	on
peu	ADV	peu
qu'	PRO:REL	que
envoie	VER:pres	envoyer
on	PRO:PER	on
<SEG>
à	PRP	à
les	PRO:PER	la|le
ne	ADV	ne
.	SENT	.
faire	VER:infi	faire
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
tuer	VER:infi	tuer
saurait	VER:cond	savoir
charger	VER:infi	charger
<SEG>
meilleur	ADJ	meilleur
Mais	KON	mais
marché	NOM	marché
la	DET:ART	le
-vous	PRO:PER	vous
puissiez	VER:subp	pouvoir
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
commission	NOM	commission
<SEG>
mon	DET:POS	mon
immortalisé	VER:pper	immortaliser
être	VER:infi	être
ami	NOM	ami
par	PRP	par
n'	ADV	ne
,	PUN	,
un	DET:ART	un
,	PUN	,
jamais	ADV	jamais
<SEG>
à	PRP	à
,	PUN	,
qu'	KON	que
connaissances	NOM	connaissance
devoir	VER:infi	devoir
vos	DET:POS	votre
acte	NOM	acte
et	KON	et
héroïque	ADJ	héroïque
ne	ADV	ne
<SEG>
louanges	NOM	louange
métrique	NOM	métrique
latine	ADJ	latin
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
les	DET:ART	le
hommes	NOM	homme
en	PRP	en
!	SENT	!
des	PRP:det	du
<SEG>
qui	PRO:REL	qui
seul	ADJ	seul
l'	DET:ART	le
amour	NOM	amour
m'	PRO:PER	me
mon	DET:POS	mon
de	PRP	de
est	VER:pres	être
pays	NOM	pays
inspire	VER:pres	inspirer
<SEG>
suis	VER:pres	suivre|être
sincère	ADJ	sincère
Je	PRO:PER	je
.	SENT	.
vœu	NOM	vœu
,	PUN	,
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
persuadé	VER:pper	persuader
ce	PRO:DEM	ce
<SEG>
l'	DET:ART	le
n'	ADV	ne
de	PRP	de
étude	NOM	étude
,	PUN	,
qu'	KON	que
par	PRP	par
il	PRO:PER	il
l'	DET:ART	le
histoire	NOM	histoire
<SEG>
que	KON	que
chez	PRP	chez
vaincus	VER:pper	vaincre
avait	VER:impf	avoir
y	PRO:PER	y
et	KON	et
d'	PRP	de
héroïsme	NOM	héroïsme
les	DET:ART	le
guère	ADV	guère
<SEG>
Les	DET:ART	le
déroutes	NOM	déroute
,	PUN	,
moins	ADV	moins
peuple	NOM	peuple
.	SENT	.
Romains	NAM	romains
dans	PRP	dans
<EOS>	<EOS>	<EOS>
les	DET:ART	le
<SEG>
à	PRP	à
ne	ADV	ne
guerre	NOM	guerre
pense	VER:pres	penser
la	DET:ART	le
prompt	ADJ	prompt
qui	PRO:REL	qui
et	KON	et
on	PRO:PER	on
qu'	PRO:REL	que
<SEG>
souvent	ADV	souvent
,	PUN	,
eurent	VER:simp	avoir
des	PRP:det	du
qu'	KON	que
Decius	NAM	decius
n'	ADV	ne
fut	VER:simp	être
aux	PRP:det	au
battu	VER:pper	battre
<SEG>
moments	NOM	moment
fâcheux	ADJ	fâcheux
.	SENT	.
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
héroïsme	NOM	héroïsme
,	PUN	,
plus	ADV	plus
À	PRP	à
Marathon	NAM	marathon
<SEG>
les	DET:ART	le
faible	ADJ	faible
précisément	ADV	précisément
est	VER:pres	être
au	PRP:det	au
situé	VER:pper	situer
pour	PRP	pour
Cynégire	NAM	cynégire
point	NOM	point
de	PRP	de
<SEG>
l'	DET:ART	le
ils	PRO:PER	il
,	PUN	,
arrêtèrent	VER:simp	arrêter
armée	NOM	armée
,	PUN	,
barbare	ADJ	barbare
qui	PRO:REL	qui
Athéniens	NOM	athénien
s'	PRO:PER	se
<SEG>
de	PRP	de
ne	ADV	ne
purent	VER:simp	pouvoir
s'	PRO:PER	se
embarquer	VER:infi	embarquer
toute	PRO:IND	tout
la	DET:ART	le
l'	PRO:PER	la|le
avec	PRP	avec
empêcher	VER:infi	empêcher
<SEG>
plaine	NOM	plaine
qui	PRO:REL	qui
venait	VER:impf	venir
se	PRO:PER	se
de	PRP	de
dans	PRP	dans
la	DET:ART	le
cavalerie	NOM	cavalerie
rafraîchir	VER:infi	rafraîchir
persane	ADJ	persan
<SEG>
.	SENT	.
que	KON	que
d'	PRP	de
ailleurs	ADV	ailleurs
paraît	VER:pres	paraître
Il	PRO:PER	il
les	DET:ART	le
ne	ADV	ne
<EOS>	<EOS>	<EOS>
pas	ADV	pas
<SEG>
<EOS>	<EOS>	<EOS>
grand	ADJ	grand
cette	PRO:DEM	ce
.	SENT	.
aient	VER:subp	avoir
bataille	NOM	bataille
Perses	NOM	perse
dans	PRP	dans
effort	NOM	effort
fait	VER:pper	faire
<SEG>
.	SENT	.
Roux	ADJ	roux
son	DET:POS	son
dans	PRP	dans
du	PRP:det	du
un	DET:ART	un
M	NOM	m
sabre	NOM	sabre
posa	VER:simp	poser
coin	NOM	coin
<SEG>
sur	PRP	sur
chaise	NOM	chaise
cabinet	NOM	cabinet
offrit	VER:simp	offrir
que	PRO:REL	que
assit	VER:simp	asseoir
s'	PRO:PER	se
et	KON	et
la	DET:ART	le
lui	PRO:PER	lui
<SEG>
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
,	PUN	,
dit-il	NOM	dit-il
y	PRO:PER	y
son	DET:POS	son
.	SENT	.
Il	PRO:PER	il
--	PUN	--
maître	NOM	maître
<SEG>
entendu	VER:pper	entendre
je	PRO:PER	je
que	KON	que
mois	NOM	moi|mois
quatre	NUM	quatre
,	PUN	,
ai	VER:pres	avoir
parole	NOM	parole
une	DET:ART	un
n'	ADV	ne
<SEG>
depuis	PRP	depuis
,	PUN	,
Moi	PRO:PER	moi
-même	ADJ	même
intelligente	ADJ	intelligent
<EOS>	<EOS>	<EOS>
ai	VER:pres	avoir
.	SENT	.
j'	PRO:PER	je
concentré	VER:pper	concentrer
<SEG>
esprit	NOM	esprit
facultés	NOM	faculté
les	DET:ART	le
mon	DET:POS	mon
quatre	NUM	quatre
de	PRP	de
toutes	PRO:IND	tout
mois	NOM	moi|mois
me	PRO:PER	me
à	PRP	à
<SEG>
largesses	NOM	largesse
et	KON	et
caporal	NOM	caporal
mon	DET:POS	mon
mesurées	ADJ	mesuré
des	PRP:det	du
sergent-major	NOM	sergent-major
concilier	VER:infi	concilier
mon	DET:POS	mon
par	PRP	par
<SEG>
.	SENT	.
partie	NOM	partie
de	PRP	de
art	NOM	art
seule	ADJ	seul
<EOS>	<EOS>	<EOS>
est	VER:pres	être
la	DET:ART	le
l'	DET:ART	le
C'	PRO:DEM	ce
<SEG>
que	PRO:REL	que
à	PRP	à
militaire	ADJ	militaire
sois	VER:subp	être
je	PRO:PER	je
.	SENT	.
parfaitement	ADV	parfaitement
parvenu	VER:pper	parvenir
posséder	VER:infi	posséder
<EOS>	<EOS>	<EOS>
<SEG>
aussi	ADV	aussi
C'	PRO:DEM	ce
importante	ADJ	important
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
.	SENT	.
plus	ADV	plus
la	DET:ART	le
est	VER:pres	être
Cependant	ADV	cependant
<SEG>
générales	ADJ	général
ai	VER:pres	avoir
perdu	VER:pper	perdre
aptitude	NOM	aptitude
toute	PRO:IND	tout
idées	NOM	idée
comprendre	VER:infi	comprendre
les	DET:ART	le
à	PRP	à
et	KON	et
<SEG>
,	PUN	,
Et	KON	et
.	SENT	.
dites	VER:pres	dire
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
pensées	NOM	pensée
subtiles	ADJ	subtil
me	PRO:PER	me
les	DET:ART	le
<SEG>
mon	DET:POS	mon
,	PUN	,
cher	ADJ	cher
été	VER:pper	être
Grecs	NAM	grecs
vaincus	VER:pper	vaincre
les	DET:ART	le
que	KON	que
maître	NOM	maître
ont	VER:pres	avoir
<SEG>
Marathon	NAM	marathon
et	KON	et
que	KON	que
les	DET:ART	le
Romains	NAM	romains
n'	ADV	ne
à	PRP	à
étaient	VER:impf	être
belliqueux	ADJ	belliqueux
pas	ADV	pas
<SEG>
tête	NOM	tête
.	SENT	.
Ma	DET:POS	mon
perd	VER:pres	perdre
<EOS>	<EOS>	<EOS>
.	SENT	.
se	PRO:PER	se
.	SENT	.
<EOS>	<EOS>	<EOS>
M	NOM	m
<SEG>
ai	VER:pres	avoir
:	PUN	:
tranquillement	ADV	tranquillement
J'	PRO:PER	je
seulement	ADV	seulement
dit	VER:pper	dire
--	PUN	--
Bergeret	NAM	bergeret
répondit	VER:simp	répondre
que	KON	que
<SEG>
été	VER:pper	être
barbares	ADJ	barbare
Miltiade	NAM	miltiade
les	DET:ART	le
avaient	VER:impf	avoir
par	PRP	par
n'	ADV	ne
pas	ADV	pas
entamées	VER:pper	entamer
forces	NOM	force|forces
<SEG>
Romains	NAM	romains
,	PUN	,
étaient	VER:impf	être
ils	PRO:PER	il
.	SENT	.
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
Quant	PRP	quant
pas	ADV	pas
n'	ADV	ne
<SEG>
militaires	ADJ	militaire
durables	ADJ	durable
et	KON	et
essentiellement	ADV	essentiellement
profitables	ADJ	profitable
puisqu'ils	ADJ	puisqu'ils
firent	VER:simp	faire
,	PUN	,
conquêtes	NOM	conquête
des	PRP:det	du
<SEG>
qui	PRO:REL	qui
rebours	NOM	rebours
vrais	NOM	vrai
tout	ADV	tout
au	PRP:det	au
des	PRP:det	du
militaires	ADJ	militaire
,	PUN	,
et	KON	et
prennent	VER:pres	prendre
<SEG>
,	PUN	,
rien	ADV	rien
,	PUN	,
ne	ADV	ne
exemple	NOM	exemple
gardent	VER:pres	garder
,	PUN	,
comme	KON	comme
par	PRP	par
les	DET:ART	le
<SEG>
est	VER:pres	être
noter	VER:infi	noter
que	KON	que
.	SENT	.
encore	ADV	encore
«	PUN:cit	«
à	PRP	à
<EOS>	<EOS>	<EOS>
Français	NAM	français
Ceci	NAM	ceci
<SEG>
la	DET:ART	le
étrangers	NOM	étranger
,	PUN	,
des	PRP:det	du
les	DET:ART	le
,	PUN	,
dans	PRP	dans
