I	NUM	i
près	ADV	près
,	PUN	,
parfums	NOM	parfum
leurs	DET:POS	leur
,	PUN	,
flairer	VER:infi	flairer
<SEG>
enfin	ADV	enfin
des	PRP:det	du
étaient	VER:impf	être
C'	PRO:DEM	ce
femmes	NOM	femme
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
elles	PRO:PER	elle
<SEG>
<EOS>	<EOS>	<EOS>
femmes	NOM	femme
point	ADV	point
d'	PRP	de
ne	ADV	ne
amour	NOM	amour
Il	PRO:PER	il
.	SENT	.
méprisait	VER:impf	mépriser
les	PRO:PER	la|le
<SEG>
mépris	NOM	mépris
du	PRP:det	du
des	PRP:det	du
famille	NOM	famille
de	PRP	de
Il	PRO:PER	il
hommes	NOM	homme
.	SENT	.
inné	ADJ	inné
<EOS>	<EOS>	<EOS>
<SEG>
suivit	VER:simp	suivre
de	PRP	de
vers	PRP	vers
la	DET:ART	le
et	KON	et
le	DET:ART	le
foule	NOM	foule
tourna	VER:simp	tourner
Madeleine	NAM	madeleine
flot	NOM	flot
<SEG>
coulait	VER:impf	couler
la	DET:ART	le
Les	DET:ART	le
chaleur	NOM	chaleur
grands	ADJ	grand
accablé	VER:pper	accabler
.	SENT	.
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
par	PRP	par
<SEG>
le	DET:ART	le
pleins	ADJ	plein
sur	PRP	sur
,	PUN	,
cafés	NOM	café
monde	NOM	monde
,	PUN	,
trottoir	NOM	trottoir
de	PRP	de
débordaient	VER:impf	déborder
<SEG>
buveurs	NOM	buveur
la	DET:ART	le
de	PRP	de
,	PUN	,
éclatante	ADJ	éclatant
public	NOM	public
lumière	NOM	lumière
leur	DET:POS	leur
étalant	VER:ppre	étaler
sous	PRP	sous
<SEG>
de	PRP	de
eux	PRO:PER	eux
crue	VER:pper	croire|croître
Devant	PRP	devant
.	SENT	.
leur	DET:POS	leur
devanture	NOM	devanture
illuminée	ADJ	illuminé
et	KON	et
<EOS>	<EOS>	<EOS>
<SEG>
rondes	ADJ	rond
,	PUN	,
petites	ADJ	petit
les	DET:ART	le
sur	PRP	sur
ou	KON	ou
carrées	ADJ	carré
,	PUN	,
tables	NOM	table
de	PRP	de
<SEG>
jaunes	ADJ	jaune
des	PRP:det	du
verres	NOM	verre
verts	ADJ	vert
contenaient	VER:impf	contenir
,	PUN	,
rouges	ADJ	rouge
liquides	NOM	liquide
,	PUN	,
,	PUN	,
<SEG>
,	PUN	,
et	KON	et
dans	PRP	dans
les	DET:ART	le
l'	DET:ART	le
;	PUN	;
bruns	ADJ	brun
toutes	PRO:IND	tout
nuances	NOM	nuance
de	PRP	de
<SEG>
on	PRO:PER	on
des	PRP:det	du
intérieur	NOM	intérieur
gros	ADJ	gros
transparents	ADJ	transparent
cylindres	NOM	cylindre
briller	VER:infi	briller
carafes	NOM	carafe
les	DET:ART	le
voyait	VER:impf	voir
<SEG>
refroidissaient	VER:impf	refroidir
<EOS>	<EOS>	<EOS>
la	DET:ART	le
de	PRP	de
belle	ADJ	beau
qui	PRO:REL	qui
glace	NOM	glace
claire	ADJ	clair
.	SENT	.
eau	NOM	eau
<SEG>
l'	DET:ART	le
Duroy	NAM	duroy
et	KON	et
de	PRP	de
ralenti	VER:pper	ralentir
sa	DET:POS	son
,	PUN	,
avait	VER:impf	avoir
marche	NOM	marche
envie	NOM	envie
<SEG>
soif	NOM	soif
la	DET:ART	le
lui	PRO:PER	lui
chaude	ADJ	chaud
.	SENT	.
Une	DET:ART	un
séchait	VER:impf	sécher
<EOS>	<EOS>	<EOS>
gorge	NOM	gorge
boire	VER:infi	boire
<SEG>
une	DET:ART	un
,	PUN	,
soif	NOM	soif
d'	PRP	de
été	NOM	été
tenait	VER:impf	tenir
de	PRP	de
le	PRO:PER	le
soir	NOM	soir
,	PUN	,
<SEG>
il	PRO:PER	il
pensait	VER:impf	penser
la	DET:ART	le
sensation	NOM	sensation
froides	ADJ	froid
et	KON	et
à	PRP	à
boissons	NOM	boisson
des	PRP:det	du
délicieuse	ADJ	délicieux
<SEG>
s'	PRO:PER	se
.	SENT	.
buvait	VER:impf	boire
Mais	KON	mais
dans	PRP	dans
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
coulant	VER:ppre	couler
bouche	NOM	bouche
la	DET:ART	le
<SEG>
maigre	ADJ	maigre
la	DET:ART	le
adieu	NOM	adieu
seulement	ADV	seulement
soirée	NOM	soirée
le	DET:ART	le
bocks	NOM	bock
,	PUN	,
deux	NUM	deux
dans	PRP	dans
<SEG>
lendemain	NOM	lendemain
il	PRO:PER	il
les	PRO:PER	la|le
souper	NOM	souper
et	KON	et
,	PUN	,
du	PRP:det	du
trop	ADV	trop
,	PUN	,
connaissait	VER:impf	connaître
<SEG>
la	DET:ART	le
fin	NOM	fin
.	SENT	.
de	PRP	de
affamées	VER:pper	affamer
les	DET:ART	le
heures	NOM	heure
<EOS>	<EOS>	<EOS>
du	PRP:det	du
mois	NOM	moi|mois
<SEG>
dit	VER:pres	dire
que	KON	que
Il	PRO:PER	il
Il	NAM	il
gagne	VER:pres	gagner
:	PUN	:
je	PRO:PER	je
se	PRO:PER	se
faut	VER:pres	falloir
«	PUN:cit	«
<SEG>
l'	DET:ART	le
Américain	NAM	américain
bock	NOM	bock
et	KON	et
dix	NUM	dix
à	PRP	à
prendrai	VER:futu	prendre
je	PRO:PER	je
mon	DET:POS	mon
heures	NOM	heure
<SEG>
chien	NOM	chien
!	SENT	!
que	KON	que
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Nom	NOM	nom
un	DET:ART	un
j'	PRO:PER	je
.	SENT	.
d'	PRP	de
<SEG>
»	PUN:cit	»
ai	VER:pres	avoir
tout	ADV	tout
même	ADJ	même
Et	NOM	et
<EOS>	<EOS>	<EOS>
de	PRP	de
il	PRO:PER	il
soif	NOM	soif
!	SENT	!
<SEG>
ces	PRO:DEM	ce
tous	PRO:IND	tout
ces	PRO:DEM	ce
,	PUN	,
et	KON	et
attablés	VER:pper	attabler
hommes	NOM	homme
buvant	VER:ppre	boire
regardait	VER:impf	regarder
tous	PRO:IND	tout
<SEG>
leur	PRO:PER	lui
désaltérer	VER:infi	désaltérer
hommes	NOM	homme
pouvaient	VER:impf	pouvoir
il	PRO:PER	il
qui	PRO:REL	qui
tant	ADV	tant
qu'	KON	que
plaisait	VER:impf	plaire
se	PRO:PER	se
<SEG>
d'	PRP	de
les	DET:ART	le
Il	PRO:PER	il
devant	PRP	devant
<EOS>	<EOS>	<EOS>
,	PUN	,
passant	VER:ppre	passer
.	SENT	.
allait	VER:impf	aller
cafés	NOM	café
<SEG>
gaillard	ADJ	gaillard
air	NOM	air
,	PUN	,
crâne	ADJ	crâne
d'	PRP	de
jugeait	VER:impf	juger
il	PRO:PER	il
et	KON	et
et	KON	et
un	DET:ART	un
<SEG>
d'	PRP	de
la	DET:ART	le
coup	NOM	coup
œil	NOM	œil
,	PUN	,
un	DET:ART	un
à	PRP	à
à	PRP	à
mine	NOM	mine
,	PUN	,
<SEG>
ce	PRO:DEM	ce
l'	DET:ART	le
porter	VER:infi	porter
chaque	PRO:IND	chaque
,	PUN	,
d'	PRP	de
consommateur	NOM	consommateur
habit	NOM	habit
que	PRO:REL	que
devait	VER:impf	devoir
<SEG>
une	DET:ART	un
.	SENT	.
lui	PRO:PER	lui
sur	PRP	sur
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
envahissait	VER:impf	envahir
colère	NOM	colère
Et	KON	et
argent	NOM	argent
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
assis	ADJ	assis
contre	PRP	contre
tranquilles	ADJ	tranquille
ces	PRO:DEM	ce
gens	NOM	gens
En	PRO:PER	en
fouillant	VER:ppre	fouiller
et	KON	et
<SEG>
leurs	DET:POS	leur
de	PRP	de
on	PRO:PER	on
trouverait	VER:cond	trouver
poches	NOM	poche
,	PUN	,
or	NOM	or
de	PRP	de
,	PUN	,
l'	DET:ART	le
<SEG>
des	PRP:det	du
moyenne	NOM	moyenne
et	KON	et
En	PRP	en
blanche	ADJ	blanc
la	DET:ART	le
.	SENT	.
sous	NOM	sou
monnaie	NOM	monnaie
<EOS>	<EOS>	<EOS>
<SEG>
;	PUN	;
,	PUN	,
ils	PRO:PER	il
avoir	VER:infi	avoir
chacun	PRO:IND	chacun
devait	VER:impf	devoir
moins	ADV	moins
au	PRP:det	au
deux	NUM	deux
louis	NOM	louis
<SEG>
étaient	VER:impf	être
;	PUN	;
fois	NOM	fois
au	PRP:det	au
cent	NUM	cent
centaine	NOM	centaine
une	DET:ART	un
bien	ADV	bien
café	NOM	café
deux	NUM	deux
<SEG>
